code,label
"#include <iostream>#include <cmath>using namespace std;bool isPrime(int n) { if (n <= 1) return false; for (int i = 2; i <= sqrt(n); i++) if (n % i == 0) return false; return true;}int countPrimeDivisors(int n, int divisor) { if (n == 1) return 1; int count = 0; for (int i = divisor; i <= n; i++) { if (n % i == 0) count += countPrimeDivisors(n / i, i); } return count;}int main() { int n, m; cin >> n; for (int i = 0; i < n; i++) { cin >> m; if (isPrime(m)) cout << 1 << endl; else cout << countPrimeDivisors(m, 2) << endl;} return 0;}",1
#include<cmath>#include<iostream>#include<vector>#include<cstdio>using namespace std;bool isPrime(int n) { if (n <= 1) return false; for (int i = 2; i * i <= n; i++) { if (n % i == 0) return false; } return true; }int countDivisors(int n) { int count = 0; for (int i = 2; i <= n / 2; i++) { if (n % i == 0) count++; } return count; }int main() { int n; cin >> n; vector<int> numbers(n); for (int i = 0; i < n; i++) { cin >> numbers[i]; if (isPrime(numbers[i])) { cout << 1 << endl; continue; } cout << countDivisors(numbers[i]) << endl; } return 0; },1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int factor_count(int n, int divisor){    int count = 0;    if (n == 1)        return 1;    else if (n % divisor == 0) {        count += factor_count(n / divisor, divisor);    }    return count;}int main() {    int m, n;    cin >> m;    for (int i = 0; i < m; ++i){        cin >> n;        cout << factor_count(n, 2) + 1 << endl;}    return 0;}",1
"#include <cmath>int countDivisors(int a, int p) {    int count = 0;    for (int i = p; i < a; i++) {        if (a % i == 0 && a / i >= i) {            count++;            int k = sqrt(a / i);            for (int t = 2; t <= k; t++) {                if ((a / i) % t == 0) {                    count += countDivisors(a / i, i);                    break;                }            }        }    }    return count;}int main() {    int n, a;    std::cin >> n;    for (int i = 0; i < n; i++) {        std::cin >> a;        std::cout << countDivisors(a, 2) << std::endl;    }    return 0;}",1
"#include<iostream>#include<cmath>#include<vector>#include<unordered_map>using namespace std;unordered_map<int, int> cache;int factor_sum(int num, int factor) {    if(factor > num) return 0;    if(cache.find(num) != cache.end()) {        return cache[num];    }    int sum = 0;    for(int i = factor; i <= sqrt(num); i++) {        if(num % i == 0) {            sum += factor_sum(num/i, i) + 1;        }    }    cache[num] = sum;    return sum;}int main() {    int n, num;    cin >> n;    while(n--) {        cin >> num;        cout << factor_sum(num, 2) << endl;    }    return 0;}",1
"#include <iostream>
#include <vector>

int factorize(int number, int divisor) {
    int count = 0;
    if (number < divisor)
        return count;

    for (int i = divisor; i <= number; i++) {
        if (number % i == 0)
            count += factorize(number / i, i);
    }

    return count + 1;
}

int main() {
    int n;
    std::cin >> n;

    std::vector<int> numbers(n);
    for (int i = 0; i < n; i++) {
        std::cin >> numbers[i];
        std::cout << factorize(numbers[i], 2) << std::endl;
    }

    return 0;
}",1
"#include <iostream>#include <cmath>using namespace std;int countDivisors(int number, int divisor) {    if (number == 1)        return 1;    int count = 0;    for (int i = divisor; i <= sqrt(number) && (number / i) >= i; i++) {        if (number % i == 0)            count += countDivisors(number / i, i);    }    return count;}int main() {    int n, m;    cin >> n;    for (int i = 0; i < n; i++) {        cin >> m;        cout << countDivisors(m, 2) << endl;    }    return 0;}",1
#include <iostream> #include <cmath> using namespace std; int solve(int n) { int sum = 0; for(int i = 2; i < n; i++) { if(i * i > n) break; else if(n % i == 0) sum += solve(i) + solve(n / i); } return sum + 1; } int main() { int n; cin >> n; cout << solve(n) << endl; return 0; },1
"#include <iostream>
#include <vector>
using namespace std;

// Function to calculate the number of divisors
int countDivisors(int n) {
    int count = 0;
    for (int i = 1; i <= n; i++) {
        if (n % i == 0) {
            count++;
        }
    }
    return count;
}

int main() {
    int n;
    cin >> n;
    vector<int> numbers(n);

    // Read numbers and calculate the number of divisors for each
    for (int i = 0; i < n; i++) {
        cin >> numbers[i];
        cout << countDivisors(numbers[i]) << endl;
    }

    return 0;
}",1
"#include <iostream>
#include <cmath>

using namespace std;

int factorize(int number, int start) {
    int i, sum = 1;
    if (start == number)
        sum = 1;
    else {
        for (i = start; i <= sqrt(number); i++) {
            if (number % i == 0) {
                sum += factorize(number / i, i);
            }
        }
    }
    return sum;
}

int main() {
    int n, number;
    cin >> n;
    for (int i = 0; i < n; i++) {
        cin >> number;
        cout << factorize(number, 2) << endl;
    }
    return 0;
}",1
"#include <iostream>#include <vector>#include <algorithm>#include <cmath>using namespace std;int countDivisors(int n, int d) {    int count = 0;    while (n % d == 0) {        count++;        n /= d;    }    return count;}int main() {    int n, x;    cin >> n;    vector<int> numbers(n);    for (int i = 0; i < n; i++) {        cin >> numbers[i];        int sum = 0;        for (int d = 2; d <= sqrt(numbers[i]); d++) {            int count = countDivisors(numbers[i], d);            if (count > 0) {                sum += pow(d, count - 1);            }        }        cout << sum << endl;    }    return 0;}",1
"#include <iostream>#include <cmath>#include <vector>#include <algorithm>using namespace std;int factorization(int num, vector<int>& factors){    if(num == 1) return 0;    for(int i = 2; i <= sqrt(num); ++i){        if(num % i == 0){            factors.push_back(i);            factorization(num/i, factors);            return 1;        }    }    factors.push_back(num);    return 1;}int main(){    int n, num;    cin >> n;    while(n--){        cin >> num;        vector<int> factors;        factorization(num, factors);        sort(factors.begin(), factors.end());        cout << factors.size() << endl;        for(int i = 0; i < factors.size(); ++i) cout << factors[i] << "" "";        cout << endl;    }    return 0;}",1
"#include<iostream> #include<cmath> using namespace std; int factorize(int num, int min) { if (num < min) return 0; int count = 1; for (int i = min; i <= sqrt(static_cast<double>(num)); i++) { if (num % i == 0) count += factorize(num / i, i); } return count; } int main() { int n; cin >> n; for (int i = 0; i < n; i++) { int number; cin >> number; cout << factorize(number, 2) << endl; } return 0; }",1
"#include <iostream>#include <cmath>using namespace std;int factor_count(int num, int divisor) {    int count = 0;    while (num % divisor == 0) {        count++;        num /= divisor;    }    return count;}int main() {    int n, a;    cin >> n;    for (int i = 0; i < n; i++) {        cin >> a;        int divisor = 2;        int count = 0;        while (a != 1) {            int factors = factor_count(a, divisor);            count += factors;            a /= pow(divisor, factors);            divisor++;        }        cout << count + 1 << endl;    }    return 0;}",1
"#include <iostream> #include <cmath> using namespace std; int countDivisors(int n, int i) { int count = 0; if (n % i == 0) { count++; if (n != i) { for (int j = 2; j <= n / i; j++) { count += countDivisors(n / i, j); } } } return count; } int main() { int t, n; cin >> t; while (t--) { cin >> n; cout << countDivisors(n, 2) + 1 << endl; } return 0; }",1
#include <iostream>#include <cmath>using namespace std;bool isPrime(int number) {    for (int i = 2; i <= sqrt(number); i++) {        if (number % i == 0)            return false;    }    return true;}int countDivisors(int number) {    int count = 0;    for (int i = 2; i <= number; i++) {        if (number % i == 0 && isPrime(i) && i < number)            count += countDivisors(number / i);        if (number % i == 0 && isPrime(i) && i == number)            count++;    }    return count;}int main() {    int n;    cin >> n;    for (int i = 0; i < n; i++) {        int number;        cin >> number;        cout << countDivisors(number) << endl;    }    return 0;},1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int countDivisors(int n) {    int count = 0;    for (int i = 1; i <= sqrt(n); i++) {        if (n % i == 0) {            if (n / i == i)                count++;            else                count += 2;        }    }    return count;}int main() {    int t, n;    cin >> t;    while (t--) {        cin >> n;        cout << countDivisors(n) << endl;    }    return 0;}",1
"#include <iostream> int countDivisors(int number, int divisor) { int count = 0; for (int i = divisor; i <= number; i++) { if (number % i == 0) { count++; count += countDivisors(number / i, i); } } return count; } int main() { int testCases; std::cin >> testCases; while (testCases--) { int number; std::cin >> number; std::cout << countDivisors(number, 2) << std::endl; } return 0; }",1
"#include <iostream>#include <cmath>#include <vector>#include <unordered_map>#include <numeric>#include <cmath>#include <cstdlib>using namespace std;unordered_map<int, int> cache;vector<int> divisors(int n) { vector<int> div; for (int i = 1; i <= sqrt(n); i++) { if (n % i == 0) { div.push_back(i); if (n / i != i) div.push_back(n / i); } } return div; }int main() { int t; cin >> t; while (t--) { int n; cin >> n; if (cache.find(n) != cache.end()) { cout << cache[n] << endl; continue; } vector<int> div = divisors(n); int cnt = 0; for (int d : div) { if (n % d == 0) cnt += d == n / d ? 1 : 2; } cache[n] = cnt; cout << cnt << endl; } return 0; }",1
"#include <iostream> #include <cmath> using namespace std; // Function to check if a number is prime int isPrime(int number) { for (int i = 2; i * i <= number; i++) { if (number % i == 0) return false; } return true; } // Recursive function to calculate the sum of divisors int sumOfDivisors(int number, int divisor) { if (number == 1) return 1; int sum = 1; for (int i = divisor; i <= sqrt(number); i++) { if (number % i == 0) { sum += sumOfDivisors(number / i, i); } } return sum; } // Main function int main() { int n, number; cin >> n; for (int i = 0; i < n; i++) { cin >> number; cout << sumOfDivisors(number, 2) << endl; } return 0; }",1
"#include<iostream>#include<vector>#include<cmath>usingnamespacestd;intcalculateDivisors(intN,intmin){if(N<min)return0;intresult=0;for(inti=min;i<=sqrt(N);i++){if(N%i==0){result+=calculateDivisors(N/i,i);}}returnresult;}intmain(){intn,m;cin>>n;for(intj=0;j<n;j++){cin>>m;cout<<calculateDivisors(m,2)<<endl;}return0;}",1
"#include <iostream>
#include <cmath>

bool isPrime(int k) {
    if (k == 2) return true;
    else {
        int sqrt_k = sqrt(k);
        for (int j = 2; j <= sqrt_k; j++) {
            if (k % j == 0) return false;
        }
        return true;
    }
}

int countDivisors(int a, int b) {
    if (a == b) return 1;
    if (a > b) return 0;

    int count = 0;
    for (int i = a; i <= b; i++) {
        if (b % i == 0) {
            count += countDivisors(i, b / i);
        }
    }
    return count;
}

int main() {
    int Time;
    std::cin >> Time;
    while (Time > 0) {
        int n;
        std::cin >> n;
        std::cout << countDivisors(2, n) << std::endl;
        Time--;
    }
    return 0;
}",1
